airportid	name	city	country	iata	icao	lat	long	altitude	time	dst	tzdatabase	type	source
2236	Damascus International Airport	Damascus	Syria	DAM	OSDI	33.41149902	36.5155983	2020	2	E	Asia/Damascus	airport	OurAirports
2237	Deir ez-Zor Air Base	Deire Zor	Syria	DEZ	OSDZ	35.2854	40.175999	700	2	E	Asia/Damascus	airport	OurAirports
2239	Bassel Al-Assad International Airport	Latakia	Syria	LTK	OSLK	35.40110016	35.94869995	157	2	E	Asia/Damascus	airport	OurAirports
2240	Palmyra Airport	Palmyra	Syria	PMS	OSPR	34.5574	38.316898	1322	2	E	Asia/Damascus	airport	OurAirports
2241	Doha International Airport	Doha	Qatar	DIA	OTBD	25.261101	51.565102	35	3	U	Asia/Qatar	airport	OurAirports
2242	Canton Island Airport	Canton Island	Kiribati	CIS	PCIS	-2.76812005	-171.7100067	9	13	U	Pacific/Enderbury	airport	OurAirports
2243	Rota International Airport	Rota	Northern Mariana Islands	ROP	PGRO	14.17430019	145.2429962	607	10	U	Pacific/Saipan	airport	OurAirports
2244	Saipan International Airport	Saipan	Northern Mariana Islands	SPN	PGSN	15.119	145.729004	215	10	U	Pacific/Saipan	airport	OurAirports
2245	Andersen Air Force Base	Andersen	Guam	UAM	PGUA	13.584	144.929998	627	10	U	Pacific/Guam	airport	OurAirports
2246	Antonio B. Won Pat International Airport	Agana	Guam	GUM	PGUM	13.48340034	144.7960052	298	10	U	Pacific/Guam	airport	OurAirports
2247	Tinian International Airport	West Tinian	Northern Mariana Islands	TIQ	PGWT	14.99919987	145.6190033	271	10	U	Pacific/Saipan	airport	OurAirports
2249	Marshall Islands International Airport	Majuro	Marshall Islands	MAJ	PKMJ	7.064760208	171.2720032	6	12	U	Pacific/Majuro	airport	OurAirports
2250	Dyess Army Air Field	Kwajalein	Marshall Islands	\N	PKRO	9.396889687	167.470993	9	12	U	Pacific/Majuro	airport	OurAirports
2251	Bucholz Army Air Field	Kwajalein	Marshall Islands	KWA	PKWA	8.72012043	167.7319946	9	12	U	Pacific/Majuro	airport	OurAirports
2252	Cassidy International Airport	Kiritimati	Kiribati	CXI	PLCH	1.98616004	-157.3500061	5	-12	U	\N	airport	OurAirports
2253	Henderson Field	Midway	Midway Islands	MDY	PMDY	28.20170021	-177.3809967	13	-11	U	Pacific/Midway	airport	OurAirports
2254	Chuuk International Airport	Chuuk	Micronesia	TKK	PTKK	7.461870193	151.8430023	11	10	U	Pacific/Truk	airport	OurAirports
2255	Pohnpei International Airport	Pohnpei	Micronesia	PNI	PTPN	6.985099792	158.2089996	10	11	U	Pacific/Ponape	airport	OurAirports
2256	Babelthuap Airport	Babelthuap	Palau	ROR	PTRO	7.36731	134.544236	176	9	U	Pacific/Palau	airport	OurAirports
2257	Kosrae International Airport	Kosrae	Micronesia	KSA	PTSA	5.35698	162.957993	11	11	U	Pacific/Kosrae	airport	OurAirports
2258	Yap International Airport	Yap	Micronesia	YAP	PTYA	9.49891	138.082993	91	10	U	Pacific/Truk	airport	OurAirports
2259	Kinmen Airport	Kinmen	Taiwan	KNH	RCBS	24.4279	118.359001	93	8	U	Asia/Taipei	airport	OurAirports
2260	Pingtung South Airport	Pingtung	Taiwan	\N	RCDC	22.67239952	120.461998	78	8	U	Asia/Taipei	airport	OurAirports
2261	Longtan Air Base	Longtang	Taiwan	\N	RCDI	24.85510063	121.237999	790	8	U	Asia/Taipei	airport	OurAirports
2262	Taitung Airport	Fengnin	Taiwan	TTT	RCFN	22.75499916	121.1019974	143	8	U	Asia/Taipei	airport	OurAirports
2263	Lyudao Airport	Green Island	Taiwan	GNI	RCGI	22.6739006	121.4660034	28	8	U	Asia/Taipei	airport	OurAirports
2264	Kaohsiung International Airport	Kaohsiung	Taiwan	KHH	RCKH	22.57710075	120.3499985	31	8	U	Asia/Taipei	airport	OurAirports
2265	Chiayi Airport	Chiayi	Taiwan	CYI	RCKU	23.46179962	120.3929977	85	8	U	Asia/Taipei	airport	OurAirports
2267	Lanyu Airport	Lanyu	Taiwan	KYD	RCLY	22.02700043	121.5350037	44	8	U	Asia/Taipei	airport	OurAirports
2268	Taichung Ching Chuang Kang Airport	Taichung	Taiwan	RMQ	RCMQ	24.26469994	120.6210022	663	8	N	Asia/Taipei	airport	OurAirports
2270	Tainan Airport	Tainan	Taiwan	TNN	RCNN	22.9503994	120.2060013	63	8	U	Asia/Taipei	airport	OurAirports
2271	Hsinchu Air Base	Hsinchu	Taiwan	HSZ	RCPO	24.81800079	120.939003	26	8	U	Asia/Taipei	airport	OurAirports
2272	Makung Airport	Makung	Taiwan	MZG	RCQC	23.56870079	119.6279984	103	8	U	Asia/Taipei	airport	OurAirports
2273	Chihhang Air Base	Taitung	Taiwan	\N	RCQS	22.79310036	121.1819992	121	8	U	Asia/Taipei	airport	OurAirports
2274	Pingtung North Airport	Pingtung	Taiwan	PIF	RCSQ	22.70019913	120.4820023	97	8	U	Asia/Taipei	airport	OurAirports
2275	Taipei Songshan Airport	Taipei	Taiwan	TSA	RCSS	25.06940079	121.552002	18	8	U	Asia/Taipei	airport	OurAirports
2276	Taiwan Taoyuan International Airport	Taipei	Taiwan	TPE	RCTP	25.0777	121.233002	106	8	U	Asia/Taipei	airport	OurAirports
2277	Wang-an Airport	Wang An	Taiwan	WOT	RCWA	23.36737251	119.5027771	115	8	U	Asia/Taipei	airport	OurAirports
2278	Hualien Airport	Hualien	Taiwan	HUN	RCYU	24.0230999	121.6179962	52	8	U	Asia/Taipei	airport	OurAirports
2279	Narita International Airport	Tokyo	Japan	NRT	RJAA	35.76470184	140.3860016	141	9	U	Asia/Tokyo	airport	OurAirports
2280	Matsumoto Airport	Matsumoto	Japan	MMJ	RJAF	36.16680145	137.9230042	2182	9	U	Asia/Tokyo	airport	OurAirports
2281	Hyakuri Airport	Ibaraki	Japan	IBR	RJAH	36.18109894	140.4149933	105	9	U	Asia/Tokyo	airport	OurAirports
2282	Minami Torishima Airport	Minami Tori Shima	Japan	MUS	RJAM	24.28969955	153.9790039	22	9	U	Asia/Tokyo	airport	OurAirports
2283	Iwo Jima Airport	Iwojima	Japan	IWO	RJAW	24.7840004	141.322998	384	9	U	Asia/Tokyo	airport	OurAirports
2284	Nanki Shirahama Airport	Nanki-shirahama	Japan	SHM	RJBD	33.66220093	135.3639984	298	9	U	Asia/Tokyo	airport	OurAirports
2285	Kohnan Airport	Kohnan	Japan	\N	RJBK	34.59080124	133.9329987	3	9	U	Asia/Tokyo	airport	OurAirports
2286	Tokachi-Obihiro Airport	Obihiro	Japan	OBO	RJCB	42.73329926	143.2169952	505	9	U	Asia/Tokyo	airport	OurAirports
2287	New Chitose Airport	Sapporo	Japan	CTS	RJCC	42.77519989	141.6920013	82	9	U	Asia/Tokyo	airport	OurAirports
2288	Hakodate Airport	Hakodate	Japan	HKD	RJCH	41.77000046	140.8220062	151	9	U	Asia/Tokyo	airport	OurAirports
2289	Chitose Air Base	Chitose	Japan	\N	RJCJ	42.79449844	141.6660004	87	9	U	Asia/Tokyo	airport	OurAirports
2290	Memanbetsu Airport	Memanbetsu	Japan	MMB	RJCM	43.88059998	144.1640015	135	9	U	Asia/Tokyo	airport	OurAirports
2291	Nakashibetsu Airport	Nakashibetsu	Japan	SHB	RJCN	43.57749939	144.9600067	234	9	U	Asia/Tokyo	airport	OurAirports
2293	Tokachi Airport	Tokachi	Japan	\N	RJCT	42.89049911	143.1580048	281	9	U	Asia/Tokyo	airport	OurAirports
2294	Wakkanai Airport	Wakkanai	Japan	WKJ	RJCW	45.40420151	141.8009949	30	9	U	Asia/Tokyo	airport	OurAirports
2295	Iki Airport	Iki	Japan	IKI	RJDB	33.74900055	129.7850037	41	9	U	Asia/Tokyo	airport	OurAirports
2296	Yamaguchi Ube Airport	Yamaguchi	Japan	UBJ	RJDC	33.93000031	131.279007	23	9	U	Asia/Tokyo	airport	OurAirports
2297	Tsushima Airport	Tsushima	Japan	TSJ	RJDT	34.28490067	129.3309937	213	9	U	Asia/Tokyo	airport	OurAirports
2298	Monbetsu Airport	Monbetsu	Japan	MBE	RJEB	44.30390167	143.404007	80	9	U	Asia/Tokyo	airport	OurAirports
2299	Asahikawa Airport	Asahikawa	Japan	AKJ	RJEC	43.67079926	142.4470062	721	9	U	Asia/Tokyo	airport	OurAirports
2300	Okushiri Airport	Okushiri	Japan	OIR	RJEO	42.07170105	139.4329987	161	9	U	Asia/Tokyo	airport	OurAirports
2301	Rishiri Airport	Rishiri Island	Japan	RIS	RJER	45.24200058	141.1860046	112	9	U	Asia/Tokyo	airport	OurAirports
2302	Ashiya Airport	Ashiya	Japan	\N	RJFA	33.8830986	130.6529999	98	9	U	Asia/Tokyo	airport	OurAirports
2303	Yakushima Airport	Yakushima	Japan	KUM	RJFC	30.38559914	130.6589966	124	9	U	Asia/Tokyo	airport	OurAirports
2304	Fukue Airport	Fukue	Japan	FUJ	RJFE	32.66630173	128.8329926	273	9	U	Asia/Tokyo	airport	OurAirports
2305	Fukuoka Airport	Fukuoka	Japan	FUK	RJFF	33.58589935	130.451004	32	9	U	Asia/Tokyo	airport	OurAirports
2306	New Tanegashima Airport	Tanegashima	Japan	TNE	RJFG	30.60510063	130.9909973	768	9	U	Asia/Tokyo	airport	OurAirports
2307	Kagoshima Airport	Kagoshima	Japan	KOJ	RJFK	31.80340004	130.7189941	906	9	U	Asia/Tokyo	airport	OurAirports
2308	Miyazaki Airport	Miyazaki	Japan	KMI	RJFM	31.87719917	131.4490051	20	9	U	Asia/Tokyo	airport	OurAirports
2309	Nyutabaru Airport	Nyutabaru	Japan	\N	RJFN	32.08359909	131.451004	259	9	U	Asia/Tokyo	airport	OurAirports
2310	Oita Airport	Oita	Japan	OIT	RJFO	33.47940063	131.7369995	19	9	U	Asia/Tokyo	airport	OurAirports
2311	Kitakyūshū Airport	Kitakyushu	Japan	KKJ	RJFR	33.84590149	131.0350037	21	9	U	Asia/Tokyo	airport	OurAirports
2312	Kumamoto Airport	Kumamoto	Japan	KMJ	RJFT	32.83729935	130.8549957	642	9	U	Asia/Tokyo	airport	OurAirports
2313	Nagasaki Airport	Nagasaki	Japan	NGS	RJFU	32.91690063	129.9140015	15	9	U	Asia/Tokyo	airport	OurAirports
2314	Kanoya Airport	Kanoya	Japan	\N	RJFY	31.36759949	130.8450012	214	9	U	Asia/Tokyo	airport	OurAirports
2315	Tsuiki Air Field	Tsuiki	Japan	\N	RJFZ	33.68500137	131.0399933	55	9	U	Asia/Tokyo	airport	OurAirports
2316	Amami Airport	Amami	Japan	ASJ	RJKA	28.43059921	129.7129974	27	9	U	Asia/Tokyo	airport	OurAirports
2317	Okierabu Airport	Okierabu	Japan	OKE	RJKB	27.42550087	128.701004	101	9	U	Asia/Tokyo	airport	OurAirports
2318	Tokunoshima Airport	Tokunoshima	Japan	TKN	RJKN	27.83639908	128.8809967	17	9	U	Asia/Tokyo	airport	OurAirports
2319	Fukui Airport	Fukui	Japan	FKJ	RJNF	36.14279938	136.223999	19	9	U	Asia/Tokyo	airport	OurAirports
2320	Gifu Airport	Gifu	Japan	QGU	RJNG	35.39410019	136.8699951	128	9	U	Asia/Tokyo	airport	OurAirports
2321	Hamamatsu Airport	Hamamatsu	Japan	\N	RJNH	34.75019836	137.7030029	150	9	U	Asia/Tokyo	airport	OurAirports
2322	Komatsu Airport	Kanazawa	Japan	KMQ	RJNK	36.39459991	136.4069977	36	9	U	Asia/Tokyo	airport	OurAirports
2323	Oki Airport	Oki Island	Japan	OKI	RJNO	36.18109894	133.3249969	311	9	U	Asia/Tokyo	airport	OurAirports
2324	Toyama Airport	Toyama	Japan	TOY	RJNT	36.64830017	137.1880035	95	9	U	Asia/Tokyo	airport	OurAirports
2325	Shizuhama Airport	Yaizu	Japan	\N	RJNY	34.81280136	138.2980042	23	9	U	Asia/Tokyo	airport	OurAirports
2326	Hiroshima Airport	Hiroshima	Japan	HIJ	RJOA	34.43610001	132.9190063	1088	9	U	Asia/Tokyo	airport	OurAirports
2327	Okayama Airport	Okayama	Japan	OKJ	RJOB	34.75690079	133.8549957	806	9	U	Asia/Tokyo	airport	OurAirports
2328	Izumo Airport	Izumo	Japan	IZO	RJOC	35.41360092	132.8899994	15	9	U	Asia/Tokyo	airport	OurAirports
2329	Hofu Airport	Hofu	Japan	\N	RJOF	34.03469849	131.548996	7	9	U	Asia/Tokyo	airport	OurAirports
2330	Miho Yonago Airport	Miho	Japan	YGJ	RJOH	35.49219894	133.2359924	20	9	U	Asia/Tokyo	airport	OurAirports
2332	Kōchi Ryōma Airport	Kochi	Japan	KCZ	RJOK	33.546101	133.669006	42	9	U	Asia/Tokyo	airport	OurAirports
2333	Matsuyama Airport	Matsuyama	Japan	MYJ	RJOM	33.82720184	132.6999969	25	9	U	Asia/Tokyo	airport	OurAirports
2334	Osaka International Airport	Osaka	Japan	ITM	RJOO	34.78549957	135.4380035	50	9	U	Asia/Tokyo	airport	OurAirports
2335	Tottori Airport	Tottori	Japan	TTJ	RJOR	35.53010178	134.1670074	65	9	U	Asia/Tokyo	airport	OurAirports
2336	Tokushima Airport/JMSDF Air Base	Tokushima	Japan	TKS	RJOS	34.132801	134.606995	26	9	U	Asia/Tokyo	airport	OurAirports
2337	Takamatsu Airport	Takamatsu	Japan	TAK	RJOT	34.21419907	134.0160065	607	9	U	Asia/Tokyo	airport	OurAirports
2338	Yao Airport	Osaka	Japan	\N	RJOY	34.59629822	135.6029968	39	9	U	Asia/Tokyo	airport	OurAirports
2339	Ozuki Airport	Ozuki	Japan	\N	RJOZ	34.04529953	131.052002	13	9	U	Asia/Tokyo	airport	OurAirports
2340	Aomori Airport	Aomori	Japan	AOJ	RJSA	40.73469925	140.6909943	664	9	U	Asia/Tokyo	airport	OurAirports
2341	Yamagata Airport	Yamagata	Japan	GAJ	RJSC	38.41189957	140.3710022	353	9	U	Asia/Tokyo	airport	OurAirports
2342	Sado Airport	Sado	Japan	SDS	RJSD	38.06019974	138.4140015	88	9	U	Asia/Tokyo	airport	OurAirports
2343	Hachinohe Airport	Hachinoe	Japan	HHE	RJSH	40.5564003	141.4660034	152	9	U	Asia/Tokyo	airport	OurAirports
2344	Hanamaki Airport	Hanamaki	Japan	HNA	RJSI	39.42860031	141.1349945	297	9	U	Asia/Tokyo	airport	OurAirports
2345	Akita Airport	Akita	Japan	AXT	RJSK	39.61560059	140.2189941	313	9	U	Asia/Tokyo	airport	OurAirports
2346	Misawa Air Base	Misawa	Japan	MSJ	RJSM	40.70320129	141.3679962	119	9	U	Asia/Tokyo	airport	OurAirports
2347	Sendai Airport	Sendai	Japan	SDJ	RJSS	38.13970184	140.9170074	15	9	U	Asia/Tokyo	airport	OurAirports
2348	Matsushima Air Base	Matsushima	Japan	\N	RJST	38.4048996	141.2200012	7	9	U	Asia/Tokyo	airport	OurAirports
2350	Atsugi Naval Air Facility	Atsugi	Japan	NJA	RJTA	35.45460129	139.4499969	205	9	U	Asia/Tokyo	airport	OurAirports
2351	Tateyama Airport	Tateyama	Japan	\N	RJTE	34.987099	139.828995	10	9	U	Asia/Tokyo	airport	OurAirports
2352	Hachijojima Airport	Hachijojima	Japan	HAC	RJTH	33.11500168	139.7859955	303	9	U	Asia/Tokyo	airport	OurAirports
2353	Iruma Air Base	Iruma	Japan	\N	RJTJ	35.84189987	139.4109955	295	9	U	Asia/Tokyo	airport	OurAirports
2354	Kisarazu Airport	Kisarazu	Japan	\N	RJTK	35.39830017	139.9100037	10	9	U	Asia/Tokyo	airport	OurAirports
2355	Shimofusa Airport	Shimofusa	Japan	\N	RJTL	35.7989006	140.0110016	98	9	U	Asia/Tokyo	airport	OurAirports
2356	Oshima Airport	Oshima	Japan	OIM	RJTO	34.7820015	139.3600006	130	9	U	Asia/Tokyo	airport	OurAirports
2358	Kastner Army Heliport	Zama	Japan	\N	RJTR	35.51380157	139.3939972	360	9	U	Asia/Tokyo	airport	OurAirports
2359	Tokyo Haneda International Airport	Tokyo	Japan	HND	RJTT	35.552299	139.779999	35	9	U	Asia/Tokyo	airport	OurAirports
2360	Yokota Air Base	Yokota	Japan	OKO	RJTY	35.74850082	139.3480072	463	9	U	Asia/Tokyo	airport	OurAirports
2361	Gwangju Airport	Kwangju	South Korea	KWJ	RKJJ	35.123173	126.805444	39	9	U	Asia/Seoul	airport	OurAirports
2364	Jeon Ju Airport (G-703)	Jhunju	South Korea	CHN	RKJU	35.87808	127.119112	96	9	U	Asia/Seoul	airport	OurAirports
2365	Yeosu Airport	Yeosu	South Korea	RSU	RKJY	34.84230042	127.6169968	53	9	U	Asia/Seoul	airport	OurAirports
2366	Sokcho Airport	Sokch'o	South Korea	\N	RKND	38.14260101	128.598999	92	9	U	Asia/Seoul	airport	OurAirports
2367	Gangneung Airport (K-18)	Kangnung	South Korea	KAG	RKNN	37.753601	128.943915	35	9	U	Asia/Seoul	airport	OurAirports
2370	Jeju International Airport	Cheju	South Korea	CJU	RKPC	33.51129913	126.4929962	118	9	U	Asia/Seoul	airport	OurAirports
2371	Jinhae Airbase/Airport (G-813/K-10)	Chinhae	South Korea	CHF	RKPE	35.140248	128.696229	8	9	U	Asia/Seoul	airport	OurAirports
2372	Gimhae International Airport	Busan	South Korea	PUS	RKPK	35.17950058	128.9380035	6	9	U	Asia/Seoul	airport	OurAirports
2374	Ulsan Airport	Ulsan	South Korea	USN	RKPU	35.59349823	129.352005	45	9	U	Asia/Seoul	airport	OurAirports
2375	A 511 Airport	Pyongtaek	South Korea	\N	RKSG	36.96220016	127.0309982	51	9	U	Asia/Seoul	airport	OurAirports
2376	Seoul Air Base (K-16)	Seoul East	South Korea	SSN	RKSM	37.444744	127.112718	92	9	U	Asia/Seoul	airport	OurAirports
2377	Osan Air Base	Osan	South Korea	OSN	RKSO	37.090599	127.029999	38	9	U	Asia/Seoul	airport	OurAirports
2378	Gimpo International Airport	Seoul	South Korea	GMP	RKSS	37.5583	126.791	59	9	U	Asia/Seoul	airport	OurAirports
2379	Suwon Airport	Suwon	South Korea	SWU	RKSW	37.23939896	127.0070038	88	9	U	Asia/Seoul	airport	OurAirports
2380	Pohang Airport (G-815/K-3)	Pohang	South Korea	KPO	RKTH	35.987955	129.420383	70	9	U	Asia/Seoul	airport	OurAirports
2381	Daegu Airport	Taegu	South Korea	TAE	RKTN	35.896872	128.65531	116	9	U	Asia/Seoul	airport	OurAirports
2383	Yecheon Airbase	Yechon	South Korea	YEC	RKTY	36.630373	128.34971	354	9	U	Asia/Seoul	airport	OurAirports
2384	Naha Airport	Okinawa	Japan	OKA	ROAH	26.19580078	127.6460037	12	9	N	Asia/Tokyo	airport	OurAirports
2385	Ie Shima Auxiliary Air Base	Iejima	Japan	\N	RODE	26.7257576	127.7649002	184	9	U	Asia/Tokyo	airport	OurAirports
2386	Kadena Air Base	Kadena	Japan	DNA	RODN	26.3556	127.767998	143	9	U	Asia/Tokyo	airport	OurAirports
2387	New Ishigaki Airport	Ishigaki	Japan	ISG	ROIG	24.396389	124.245	102	9	U	Asia/Tokyo	airport	OurAirports
2388	Kumejima Airport	Kumejima	Japan	UEO	ROKJ	26.3635006	126.7139969	23	9	U	Asia/Tokyo	airport	OurAirports
2389	Minami-Daito Airport	Minami Daito	Japan	MMD	ROMD	25.8465004	131.2630005	167	9	U	Asia/Tokyo	airport	OurAirports
2390	Miyako Airport	Miyako	Japan	MMY	ROMY	24.78280067	125.2949982	150	9	U	Asia/Tokyo	airport	OurAirports
2391	Kitadaito Airport	Kitadaito	Japan	KTD	RORK	25.94470024	131.3269959	80	9	U	Asia/Tokyo	airport	OurAirports
2392	Shimojishima Airport	Shimojishima	Japan	SHI	RORS	24.82670021	125.1449966	54	9	U	Asia/Tokyo	airport	OurAirports
2393	Tarama Airport	Tarama	Japan	TRA	RORT	24.65390015	124.6750031	36	9	U	Asia/Tokyo	airport	OurAirports
2394	Yoron Airport	Yoron	Japan	RNJ	RORY	27.04400063	128.4019928	52	9	U	Asia/Tokyo	airport	OurAirports
2395	Futenma Marine Corps Air Station	Futema	Japan	\N	ROTM	26.27429962	127.7559967	247	9	U	Asia/Tokyo	airport	OurAirports
2396	Yonaguni Airport	Yonaguni Jima	Japan	OGN	ROYN	24.46689987	122.9779968	70	9	U	Asia/Tokyo	airport	OurAirports
2397	Ninoy Aquino International Airport	Manila	Philippines	MNL	RPLL	14.5086	121.019997	75	8	N	Asia/Manila	airport	OurAirports
2399	Awang Airport	Cotabato	Philippines	CBO	RPMC	7.165239811	124.2099991	189	8	N	Asia/Manila	airport	OurAirports
2400	Cagayan De Oro Airport	Ladag	Philippines	\N	RPML	8.41562	124.611	601	8	N	Asia/Manila	airport	OurAirports
2401	Pagadian Airport	Pagadian	Philippines	PAG	RPMP	7.830731448	123.4611797	5	8	N	Asia/Manila	airport	OurAirports
2402	General Santos International Airport	Romblon	Philippines	GES	RPMR	6.058000088	125.0960007	505	8	N	Asia/Manila	airport	OurAirports
2404	Zamboanga International Airport	Zamboanga	Philippines	ZAM	RPMZ	6.922420025	122.0599976	33	8	N	Asia/Manila	airport	OurAirports
2405	Loakan Airport	Baguio	Philippines	BAG	RPUB	16.37509918	120.6200027	4251	8	N	Asia/Manila	airport	OurAirports
2406	Daet Airport	Daet	Philippines	DTE	RPUD	14.12919998	122.9800034	10	8	N	Asia/Manila	airport	OurAirports
2407	Basa Air Base	Floridablanca	Philippines	\N	RPUF	14.98724	120.492554	151	8	N	Asia/Manila	airport	OurAirports
2408	Lingayen Airport	Lingayen	Philippines	\N	RPUG	16.03479958	120.2409973	7	8	N	Asia/Manila	airport	OurAirports
2409	San Jose Airport	San Jose	Philippines	SJI	RPUH	12.36149979	121.0469971	14	8	N	Asia/Manila	airport	OurAirports
2410	Fernando Air Base	Lipa	Philippines	\N	RPUL	13.95499992	121.125	1220	8	N	Asia/Manila	airport	OurAirports
2411	Mamburao Airport	Mamburao	Philippines	MBO	RPUM	13.20810032	120.6050034	13	8	N	Asia/Manila	airport	OurAirports
2414	Vigan Airport	Vigan	Philippines	\N	RPUQ	17.55529976	120.3560028	16	8	N	Asia/Manila	airport	OurAirports
2415	Dr.Juan C. Angara Airport	Baler	Philippines	BQA	RPUR	15.729309	121.500034	108	8	N	Asia/Manila	airport	OurAirports
2421	Bagabag Airport	Bagabag	Philippines	\N	RPUZ	16.6192	121.251999	820	8	N	Asia/Manila	airport	OurAirports
2422	Daniel Z. Romualdez Airport	Tacloban	Philippines	TAC	RPVA	11.228035	125.027761	10	8	N	Asia/Manila	airport	OurAirports
2423	Bacolod-Silay Airport	Bacolod	Philippines	BCD	RPVB	10.7764	123.014999	82	8	N	Asia/Manila	airport	OurAirports
2425	Sibulan Airport	Dumaguete	Philippines	DGT	RPVD	9.333709717	123.3000031	15	8	N	Asia/Manila	airport	OurAirports
2426	Godofredo P. Ramos Airport	Caticlan	Philippines	MPH	RPVE	11.9245	121.954002	7	8	N	Asia/Manila	airport	OurAirports
2428	Guiuan Airport	Guiuan	Philippines	\N	RPVG	11.03549957	125.7419968	7	8	N	Asia/Manila	airport	OurAirports
2429	Iloilo International Airport	Iloilo	Philippines	ILO	RPVI	10.833017	122.493358	27	8	N	Asia/Manila	airport	OurAirports
2430	Kalibo International Airport	Kalibo	Philippines	KLO	RPVK	11.67940044	122.3759995	14	8	N	Asia/Manila	airport	OurAirports
2433	Puerto Princesa Airport	Puerto Princesa	Philippines	PPS	RPVP	9.742119789	118.7590027	71	8	N	Asia/Manila	airport	OurAirports
2435	Evelio Javier Airport	San Jose	Philippines	EUQ	RPVS	10.76599979	121.9329987	23	8	N	Asia/Manila	airport	OurAirports
2436	Comodoro Pierrestegui Airport	Concordia	Argentina	COC	SAAC	-31.2969	-57.9966	112	-3	N	America/Cordoba	airport	OurAirports
2437	Gualeguaychu Airport	Gualeguaychu	Argentina	GHU	SAAG	-33.0103	-58.6131	75	-3	N	America/Cordoba	airport	OurAirports
2438	Junin Airport	Junin	Argentina	JNI	SAAJ	-34.5459	-60.9306	262	-3	N	America/Buenos_Aires	airport	OurAirports
2439	General Urquiza Airport	Parana	Argentina	PRA	SAAP	-31.7948	-60.4804	242	-3	N	America/Cordoba	airport	OurAirports
2440	Islas Malvinas Airport	Rosario	Argentina	ROS	SAAR	-32.9036	-60.785	85	-3	N	America/Cordoba	airport	OurAirports
2441	Sauce Viejo Airport	Santa Fe	Argentina	SFN	SAAV	-31.7117	-60.8117	55	-3	N	America/Cordoba	airport	OurAirports
2442	Jorge Newbery Airpark	Buenos Aires	Argentina	AEP	SABE	-34.5592	-58.4156	18	-3	N	America/Buenos_Aires	airport	OurAirports
2443	Ingeniero Ambrosio Taravella Airport	Cordoba	Argentina	COR	SACO	-31.323601	-64.208	1604	-3	N	America/Cordoba	airport	OurAirports
2444	Chamical Airport	Gobernador Gordillo	Argentina	\N	SACT	-30.34530067	-66.29360198	1502	-3	N	America/Argentina/La_Rioja	airport	OurAirports
2445	San Fernando Airport	San Fernando	Argentina	FDO	SADF	-34.4532	-58.5896	10	-3	N	America/Buenos_Aires	airport	OurAirports
2446	Mariano Moreno Airport	Jose C. Paz	Argentina	\N	SADJ	-34.5606	-58.7896	105	-3	N	America/Buenos_Aires	airport	OurAirports
2447	La Plata Airport	La Plata	Argentina	LPG	SADL	-34.9722	-57.8947	72	-3	N	America/Buenos_Aires	airport	OurAirports
2448	Moron Airport	Moron	Argentina	\N	SADM	-34.6763	-58.6428	95	-3	N	America/Buenos_Aires	airport	OurAirports
2449	El Palomar Airport	El Palomar	Argentina	EPA	SADP	-34.6099	-58.6126	59	-3	N	America/Buenos_Aires	airport	OurAirports
2450	Chos Malal Airport	Chosmadal	Argentina	HOS	SAHC	-37.44469833	-70.22250366	2788	-3	N	America/Argentina/Salta	airport	OurAirports
2451	Dr. Arturo H. Illia Airport	Fuerte Gral Roca	Argentina	GNR	SAHR	-39.0007019	-67.62049866	852	-3	N	America/Argentina/Salta	airport	OurAirports
2452	El Plumerillo Airport	Mendoza	Argentina	MDZ	SAME	-32.83169937	-68.79290009	2310	-3	N	America/Mendoza	airport	OurAirports
2453	Comodoro D.R. Salomón Airport	Malargue	Argentina	LGS	SAMM	-35.49359894	-69.57430267	4685	-3	N	America/Mendoza	airport	OurAirports
2454	Suboficial Ay Santiago Germano Airport	San Rafael	Argentina	AFA	SAMR	-34.588299	-68.4039	2470	-3	N	America/Mendoza	airport	OurAirports
2455	Catamarca Airport	Catamarca	Argentina	CTC	SANC	-28.59560013	-65.75170136	1522	-3	N	America/Catamarca	airport	OurAirports
2456	Vicecomodoro Angel D. La Paz Aragonés Airport	Santiago Del Estero	Argentina	SDE	SANE	-27.76555634	-64.30999756	656	-3	N	America/Cordoba	airport	OurAirports
2457	Tinogasta Airport	Tinogasta	Argentina	\N	SANI	-28.03779984	-67.58029938	3968	-3	N	America/Catamarca	airport	OurAirports
